timestamp,da_price_mwh,rt_price_mwh,price_spread_mwh,site,zone,node
2025-08-03 20:00:00+00:00,10.46821,-1.2779208333333332,-11.746130833333332,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 21:00:00+00:00,-8.25515,-0.6451658333333332,7.609984166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 22:00:00+00:00,17.54948,1.4847633333333334,-16.064716666666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-03 23:00:00+00:00,9.46602,8.510059166666666,-0.955960833333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 00:00:00+00:00,0.0,17.665475,17.665475,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 01:00:00+00:00,0.0,18.74289,18.74289,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 02:00:00+00:00,-2.10167,16.316040833333336,18.417710833333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 03:00:00+00:00,0.0,20.928866666666668,20.928866666666668,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 04:00:00+00:00,-1.84097,24.352615,26.193585,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 05:00:00+00:00,38.30443,25.50607583333333,-12.798354166666673,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 06:00:00+00:00,38.17527,18.45338,-19.72189,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 07:00:00+00:00,35.97909,25.282498333333336,-10.696591666666663,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 08:00:00+00:00,-0.17384,24.015928333333335,24.189768333333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 09:00:00+00:00,-0.14024,11.157371666666668,11.297611666666668,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 10:00:00+00:00,0.0,27.80220083333333,27.80220083333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 11:00:00+00:00,35.95566,13.771400833333333,-22.18425916666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 12:00:00+00:00,-1.28168,20.811895,22.093575,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 13:00:00+00:00,39.57534,16.31490666666667,-23.260433333333328,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 14:00:00+00:00,-0.53666,19.94024,20.4769,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 15:00:00+00:00,24.03382,9.560916666666666,-14.472903333333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 16:00:00+00:00,26.11017,17.035705,-9.074465,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 17:00:00+00:00,0.0,9.831700833333334,9.831700833333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 18:00:00+00:00,19.48325,15.910455833333332,-3.57279416666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 19:00:00+00:00,-5.97823,2.769648333333334,8.747878333333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 20:00:00+00:00,0.0,15.375655833333333,15.375655833333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 21:00:00+00:00,19.29623,12.667974166666667,-6.628255833333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 22:00:00+00:00,-7.60381,19.908582499999998,27.512392499999997,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-04 23:00:00+00:00,-1.88074,23.215677499999998,25.096417499999998,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 00:00:00+00:00,-4.93253,9.6689675,14.6014975,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 01:00:00+00:00,0.0,19.4875975,19.4875975,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 02:00:00+00:00,-0.35415,12.046009166666666,12.400159166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 03:00:00+00:00,-2.21151,18.435675833333335,20.647185833333335,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
